Datetime,Temperature,FeelsLike,Dew,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip.,Condition,Day/Night,Clouds
2014-01-13 23:00,46,42,36,68,SSW,7,,29.9,,Cloudy,N,OVC
2014-01-14 00:00,46,44,36,68,SSW,5,,29.88,,Cloudy,N,OVC
2014-01-14 01:00,44,40,36,73,S,7,,29.86,,Mostly Cloudy,N,BKN
2014-01-14 02:00,44,40,38,79,S,7,,29.85,,Cloudy,N,OVC
2014-01-14 03:00,44,40,39,82,S,8,,29.82,,Cloudy,N,OVC
2014-01-14 04:00,45,41,39,80,S,8,,29.82,0.0,Cloudy,N,OVC
2014-01-14 05:00,45,41,40,82,S,8,,29.82,0.01,Cloudy,N,OVC
2014-01-14 06:00,45,41,40,82,SSE,7,,29.79,0.01,Cloudy,N,OVC
2014-01-14 07:00,45,40,40,82,SSE,9,,29.8,0.0,Cloudy,N,OVC
2014-01-14 08:00,46,41,40,79,S,9,,29.8,0.02,Cloudy,N,OVC
2014-01-14 09:00,45,40,41,86,S,9,,29.8,0.02,Cloudy,D,OVC
2014-01-14 10:00,46,43,43,89,SSE,6,,29.76,0.03,Cloudy,D,OVC
2014-01-14 11:00,48,45,44,86,S,6,,29.75,0.01,Cloudy,D,OVC
2014-01-14 12:00,48,46,45,89,S,5,,29.73,0.02,Cloudy,D,OVC
2014-01-14 13:00,49,47,45,86,SSW,6,,29.69,0.02,Cloudy,D,OVC
2014-01-14 14:00,48,48,45,87,CALM,,,29.66,0.01,Cloudy,D,OVC
2014-01-14 15:00,47,43,43,86,WNW,8,,29.65,0.08,Cloudy,D,OVC
2014-01-14 16:00,45,40,42,90,NW,10,,29.66,0.06,Cloudy,D,OVC
2014-01-14 17:00,45,41,41,86,NW,8,,29.66,0.01,Cloudy,D,OVC
2014-01-14 18:00,45,41,41,86,NW,8,,29.68,0.04,Cloudy,D,OVC
2014-01-14 19:00,44,44,40,85,CALM,,,29.67,0.0,Cloudy,N,OVC
2014-01-14 20:00,47,41,40,77,W,15,,29.75,0.0,Cloudy,N,OVC
2014-01-14 21:00,47,42,40,77,W,12,20,29.79,0.0,Cloudy,N,OVC
2014-01-14 22:00,47,42,40,77,WSW,12,,29.81,0.0,Mostly Cloudy,N,BKN
2014-01-14 23:00,45,42,40,82,WNW,6,,29.81,,Partly Cloudy,N,SCT
2014-01-15 00:00,43,37,39,86,NW,10,,29.82,,Partly Cloudy,N,SCT
2014-01-15 01:00,42,37,38,85,WNW,8,,29.83,,Fair,N,FEW
2014-01-15 02:00,42,38,38,85,WNW,6,,29.87,,Partly Cloudy,N,SCT
2014-01-15 03:00,42,42,36,79,CALM,,,29.89,,Fair,N,FEW
2014-01-15 04:00,42,38,37,82,SSW,6,,29.92,,Fair,N,FEW
2014-01-15 05:00,40,37,36,86,SW,5,,29.92,,Fair,N,CLR
2014-01-15 06:00,38,38,34,86,CALM,,,29.93,,Fair,N,CLR
2014-01-15 07:00,38,38,34,86,CALM,,,29.93,,Fair,N,CLR
2014-01-15 08:00,38,34,35,89,SSE,5,,29.95,,Fair,N,CLR
2014-01-15 09:00,36,31,33,89,SSE,6,,29.98,,Cloudy,D,OVC
2014-01-15 10:00,38,34,35,89,SW,5,,29.99,,Mostly Cloudy,D,BKN
2014-01-15 11:00,42,38,35,76,S,7,,29.98,,Partly Cloudy,D,SCT
2014-01-15 12:00,43,38,34,71,S,9,,29.95,,Cloudy,D,OVC
2014-01-15 13:00,42,38,35,76,S,7,,29.93,,Mostly Cloudy,D,BKN
2014-01-15 14:00,43,38,36,76,SSE,8,,29.92,,Mostly Cloudy,D,BKN
2014-01-15 15:00,44,39,37,76,SSE,9,,29.89,,Mostly Cloudy,D,BKN
2014-01-15 16:00,46,43,38,73,VAR,6,,29.9,,Mostly Cloudy,D,BKN
2014-01-15 17:00,42,38,37,82,SE,6,,29.9,,Mostly Cloudy,D,BKN
2014-01-15 18:00,42,37,38,85,SE,8,,29.9,,Mostly Cloudy,D,BKN
2014-01-15 19:00,41,41,38,89,CALM,,,29.9,,Cloudy,N,OVC
2014-01-15 20:00,41,38,38,89,ENE,5,,29.87,,Cloudy,N,OVC
2014-01-15 21:00,41,37,38,89,ENE,6,,29.88,,Cloudy,N,OVC
2014-01-15 22:00,39,33,37,93,NE,8,,29.87,,Cloudy,N,OVC
2014-01-15 23:00,39,35,37,93,ENE,6,,29.87,,Cloudy,N,OVC
2014-01-16 00:00,39,36,37,93,ENE,5,,29.87,,Cloudy,N,OVC
2014-01-16 00:00,39,36,37,93,ENE,5,,29.87,,Cloudy,N,OVC
2014-01-16 01:00,38,38,37,97,CALM,,,29.86,0.0,Cloudy,N,OVC
2014-01-16 02:00,38,38,36,93,NE,3,,29.86,0.0,Cloudy,N,OVC
2014-01-16 03:00,37,30,33,86,NW,9,,29.86,,Cloudy,N,OVC
2014-01-16 04:00,40,34,29,65,NW,9,,29.85,,Cloudy,N,OVC
2014-01-16 05:00,41,36,29,62,N,7,,29.84,,Cloudy,N,OVC
2014-01-16 06:00,40,35,31,70,N,7,,29.85,,Cloudy,N,OVC
2014-01-16 07:00,40,35,,73,NNW,7,,29.85,,Cloudy,N,OVC
2014-01-16 08:00,39,31,31,73,N,14,,29.86,,Cloudy,N,OVC
2014-01-16 09:00,37,29,29,73,N,13,,29.9,,Cloudy,D,OVC
2014-01-16 10:00,37,30,29,73,N,9,,29.9,,Cloudy,D,OVC
2014-01-16 11:00,38,34,29,70,NNW,5,,29.9,,Cloudy,D,OVC
2014-01-16 12:00,38,31,29,70,NW,9,,29.88,,Cloudy,D,OVC
2014-01-16 13:00,39,33,28,65,NNE,9,,29.83,,Cloudy,D,OVC
2014-01-16 14:00,39,34,29,67,NW,7,,29.84,,Cloudy,D,OVC
2014-01-16 15:00,39,36,29,67,N,5,,29.85,,Cloudy,D,OVC
2014-01-16 16:00,40,34,28,63,NE,9,,29.84,,Cloudy,D,OVC
2014-01-16 17:00,39,34,27,62,NNE,7,,29.86,,Cloudy,D,OVC
2014-01-16 18:00,40,34,26,58,N,8,,29.86,,Cloudy,D,OVC
2014-01-16 19:00,39,33,26,60,N,8,,29.88,,Mostly Cloudy,N,BKN
2014-01-16 20:00,38,34,27,65,VAR,5,,29.91,,Cloudy,N,OVC
2014-01-16 21:00,37,37,27,65,NNE,3,,29.93,,Cloudy,N,OVC
2014-01-16 22:00,36,32,25,64,NE,5,,29.93,,Cloudy,N,OVC
2014-01-16 23:00,37,37,26,65,CALM,,,29.93,,Cloudy,N,OVC
2014-01-17 00:00,37,37,27,65,CALM,,,29.93,,Mostly Cloudy,N,BKN
2014-01-17 00:00,37,37,28,70,NW,3,,29.92,,Mostly Cloudy,N,BKN
2014-01-17 01:00,37,37,26,65,WSW,3,,29.9,,Partly Cloudy,N,SCT
2014-01-17 02:00,36,32,25,64,SSW,5,,29.91,,Partly Cloudy,N,SCT
2014-01-17 03:00,36,30,21,55,W,8,,29.93,,Fair,N,CLR
2014-01-17 04:00,35,35,20,54,SW,3,,29.92,,Fair,N,CLR
2014-01-17 05:00,34,29,22,61,SSW,6,,29.93,,Fair,N,FEW
2014-01-17 06:00,34,27,20,56,SSW,8,,29.94,,Fair,N,FEW
2014-01-17 07:00,34,29,18,52,SSW,6,,29.94,,Fair,N,CLR
2014-01-17 08:00,33,28,18,54,S,6,,29.94,,Fair,N,FEW
2014-01-17 09:00,36,29,20,52,S,9,,29.97,,Fair,D,FEW
2014-01-17 10:00,38,30,20,48,S,12,,29.97,,Fair,D,FEW
2014-01-17 11:00,39,32,25,57,SSW,12,18,29.95,,Fair,D,FEW
2014-01-17 12:00,42,35,27,55,S,14,,29.92,,Partly Cloudy,D,SCT
2014-01-17 13:00,42,39,29,60,S,5,,29.9,,Mostly Cloudy,D,BKN
2014-01-17 14:00,43,39,27,53,SW,6,,29.9,,Partly Cloudy,D,SCT
2014-01-17 15:00,45,40,28,52,S,9,,29.89,,Partly Cloudy,D,SCT
2014-01-17 16:00,44,39,30,58,SSE,9,,29.9,,Partly Cloudy,D,SCT
2014-01-17 17:00,43,38,29,58,SSE,8,,29.89,,Mostly Cloudy,D,BKN
2014-01-17 18:00,43,43,28,56,CALM,,,29.9,,Mostly Cloudy,D,BKN
2014-01-17 19:00,42,39,26,53,NNW,5,,29.91,,Mostly Cloudy,N,BKN
2014-01-17 20:00,41,37,26,55,NW,6,,29.91,,Mostly Cloudy,N,BKN
2014-01-17 21:00,41,41,25,53,CALM,,,29.91,,Cloudy,N,OVC
2014-01-17 22:00,40,37,28,63,E,5,,29.91,,Cloudy,N,OVC
2014-01-17 23:00,40,40,27,60,E,3,,29.89,,Cloudy,N,OVC
2014-01-18 00:00,38,33,30,73,ENE,6,,29.86,,Cloudy,N,OVC
2014-01-18 01:00,37,32,31,79,ENE,6,,29.84,,Cloudy,N,OVC
2014-01-18 02:00,37,32,,82,E,6,,29.83,,Cloudy,N,OVC
2014-01-18 03:00,37,33,,82,ENE,5,,29.81,,Cloudy,N,OVC
2014-01-18 04:00,37,32,33,86,NE,6,,29.77,0.0,Cloudy,N,OVC
2014-01-18 05:00,37,31,33,86,NE,8,,29.75,,Mostly Cloudy,N,BKN
2014-01-18 06:00,37,30,33,86,NE,10,,29.72,,Cloudy,N,OVC
2014-01-18 07:00,37,30,33,86,ENE,9,,29.71,,Cloudy,N,OVC
2014-01-18 08:00,37,32,34,89,NNE,6,,29.69,,Cloudy,N,OVC
2014-01-18 09:00,37,33,34,89,NNE,5,,29.69,0.01,Cloudy,D,OVC
2014-01-18 10:00,37,30,33,86,NNW,9,,29.7,0.02,Cloudy,D,OVC
2014-01-18 11:00,35,29,,89,NNW,8,,29.68,0.1,Cloudy,D,OVC
2014-01-18 12:00,35,28,,89,NW,9,,29.66,0.02,Cloudy,D,OVC
2014-01-18 13:00,36,27,31,82,NW,14,20,29.65,0.0,Cloudy,D,OVC
2014-01-18 14:00,37,27,29,73,NW,17,,29.65,0.0,Mostly Cloudy,D,BKN
2014-01-18 15:00,38,29,26,62,NW,17,,29.66,,Mostly Cloudy,D,BKN
2014-01-18 16:00,37,27,22,54,WNW,20,28,29.7,,Mostly Cloudy,D,BKN
2014-01-18 17:00,36,25,22,57,WNW,20,29,29.74,,Mostly Cloudy,D,BKN
2014-01-18 18:00,34,23,20,56,WNW,17,28,29.75,,Fair,D,FEW
2014-01-18 19:00,32,20,19,59,NW,20,26,29.77,,Partly Cloudy,N,SCT
2014-01-18 20:00,32,20,18,56,NW,20,24,29.79,,Partly Cloudy,N,SCT
2014-01-18 21:00,31,19,17,57,WNW,20,26,29.8,,Partly Cloudy,N,SCT
2014-01-18 22:00,30,20,18,61,NW,13,,29.8,,Partly Cloudy,N,SCT
2014-01-18 23:00,30,21,18,61,NW,12,,29.8,,Partly Cloudy,N,SCT
2014-01-19 00:00,29,17,16,58,W,16,22,29.83,,Partly Cloudy,N,SCT
2014-01-19 01:00,28,18,17,63,WNW,12,22,29.79,,Partly Cloudy,N,SCT
2014-01-19 02:00,28,19,16,61,WNW,10,,29.8,,Mostly Cloudy,N,BKN
2014-01-19 03:00,27,16,14,58,W,13,,29.82,,Mostly Cloudy,N,BKN
2014-01-19 04:00,27,16,14,58,W,13,,29.8,,Mostly Cloudy,N,BKN
2014-01-19 05:00,26,16,13,58,WSW,12,,29.8,,Cloudy,N,OVC
2014-01-19 06:00,26,16,13,58,W,12,,29.79,,Cloudy,N,OVC
2014-01-19 07:00,26,17,13,58,WSW,9,,29.8,,Mostly Cloudy,N,BKN
2014-01-19 08:00,26,16,12,55,SW,12,18,29.8,,Partly Cloudy,N,SCT
2014-01-19 09:00,25,12,11,55,SW,16,24,29.81,,Mostly Cloudy,D,BKN
2014-01-19 10:00,26,17,11,53,WSW,9,,29.8,,Mostly Cloudy,D,BKN
2014-01-19 11:00,29,19,13,51,SSW,12,,29.77,,Mostly Cloudy,D,BKN
2014-01-19 12:00,30,19,12,47,WSW,16,,29.73,,Mostly Cloudy,D,BKN
2014-01-19 13:00,31,21,12,46,SW,13,21,29.7,,Mostly Cloudy,D,BKN
2014-01-19 14:00,33,23,15,48,WSW,14,21,29.65,,Partly Cloudy,D,SCT
2014-01-19 15:00,35,24,17,48,WSW,21,26,29.66,,Mostly Cloudy / Windy,D,BKN
2014-01-19 16:00,36,27,18,48,WSW,15,28,29.65,,Partly Cloudy,D,SCT
2014-01-19 17:00,36,27,19,50,WSW,14,23,29.65,,Partly Cloudy,D,SCT
2014-01-19 18:00,36,27,19,50,WSW,15,28,29.67,,Fair,D,FEW
2014-01-19 19:00,36,28,20,52,SW,13,,29.67,,Fair,N,CLR
2014-01-19 20:00,36,28,21,55,SW,10,,29.66,,Mostly Cloudy,N,BKN
2014-01-19 21:00,37,30,21,52,SW,10,,29.65,,Partly Cloudy,N,SCT
2014-01-19 22:00,38,29,21,51,WSW,16,28,29.65,,Fair,N,CLR
2014-01-19 23:00,38,30,20,48,WSW,13,21,29.64,,Fair,N,CLR
2014-01-20 00:00,38,29,19,47,WSW,15,25,29.65,,Fair,N,CLR
2014-01-20 01:00,38,30,19,47,WSW,12,21,29.63,,Fair,N,CLR
2014-01-20 02:00,37,30,19,48,SW,10,22,29.62,,Fair,N,CLR
2014-01-20 03:00,37,30,19,48,WSW,10,23,29.63,,Mostly Cloudy,N,BKN
2014-01-20 04:00,38,30,19,47,SW,14,21,29.64,,Mostly Cloudy,N,BKN
2014-01-20 05:00,38,31,19,47,SSW,9,,29.62,,Mostly Cloudy,N,BKN
2014-01-20 06:00,37,29,22,54,S,12,,29.61,,Cloudy,N,OVC
2014-01-20 07:00,38,30,22,53,SW,12,,29.62,,Mostly Cloudy,N,BKN
2014-01-20 08:00,38,30,23,55,SW,12,18,29.62,,Cloudy,N,OVC
2014-01-20 09:00,39,32,23,53,SSW,10,,29.63,,Cloudy,D,OVC
2014-01-20 10:00,40,33,22,49,WSW,12,,29.63,,Cloudy,D,OVC
2014-01-20 11:00,41,35,22,47,WSW,10,17,29.62,,Cloudy,D,OVC
2014-01-20 12:00,42,39,22,45,WSW,5,,29.58,,Cloudy,D,OVC
2014-01-20 13:00,44,38,22,42,W,12,,29.56,,Cloudy,D,OVC
2014-01-20 14:00,45,38,22,40,W,16,29,29.57,,Cloudy,D,OVC
2014-01-20 15:00,46,39,22,39,W,17,32,29.58,,Mostly Cloudy,D,BKN
2014-01-20 16:00,44,35,23,43,W,23,30,29.63,,Mostly Cloudy / Windy,D,BKN
2014-01-20 17:00,43,34,24,47,W,20,32,29.66,,Mostly Cloudy,D,BKN
2014-01-20 18:00,43,35,24,47,W,16,28,29.69,,Partly Cloudy,D,SCT
2014-01-20 19:00,42,34,25,51,W,17,29,29.72,,Mostly Cloudy,N,BKN
2014-01-20 20:00,41,31,26,55,WNW,22,25,29.75,,Mostly Cloudy / Windy,N,BKN
2014-01-20 21:00,39,31,28,65,NNW,14,,29.79,0.0,Cloudy,N,OVC
2014-01-20 22:00,36,27,21,55,NNW,15,,29.82,0.0,Cloudy,N,OVC
2014-01-20 23:00,34,25,17,50,NNW,12,,29.85,,Cloudy,N,OVC
2014-01-21 00:00,32,23,15,50,NW,13,,29.88,,Cloudy,N,OVC
2014-01-21 01:00,29,17,12,49,NNW,17,24,29.9,,Cloudy,N,OVC
2014-01-21 02:00,28,17,11,49,N,15,20,29.91,,Cloudy,N,OVC
2014-01-21 03:00,26,14,7,44,NNW,15,22,29.94,,Cloudy,N,OVC
2014-01-21 04:00,26,16,6,43,NNW,12,,29.93,,Cloudy,N,OVC
2014-01-21 05:00,26,17,6,43,N,9,,29.93,,Cloudy,N,OVC
2014-01-21 06:00,25,16,5,43,N,9,,29.94,,Cloudy,N,OVC
2014-01-21 07:00,26,18,5,41,N,7,,29.95,,Cloudy,N,OVC
2014-01-21 08:00,25,13,12,58,ENE,15,,29.95,,Cloudy,N,OVC
2014-01-21 09:00,22,9,14,72,NE,15,,29.97,0.0,Cloudy,D,OVC
2014-01-21 10:00,22,10,16,78,NNE,12,,29.98,0.01,Cloudy,D,OVC
2014-01-21 11:00,21,9,16,81,NE,12,20,29.98,0.03,Cloudy,D,OVC
2014-01-21 12:00,20,7,15,81,N,14,,29.96,0.06,Cloudy,D,OVC
2014-01-21 13:00,18,4,13,81,N,15,23,29.91,0.02,Cloudy,D,OVC
2014-01-21 14:00,17,1,11,77,NNE,17,,29.87,0.01,Cloudy,D,OVC
2014-01-21 15:00,16,1,11,81,N,16,,29.87,0.03,Cloudy,D,OVC
2014-01-21 16:00,16,0,10,77,NNE,18,24,29.87,0.02,Cloudy,D,OVC
2014-01-21 17:00,15,-2,10,80,N,18,25,29.87,0.02,Cloudy,D,OVC
2014-01-21 18:00,15,-2,10,80,N,20,23,29.88,0.01,Cloudy,D,OVC
2014-01-21 19:00,16,0,10,79,N,16,,29.89,,Cloudy,N,OVC
2014-01-21 20:00,13,-4,8,81,N,17,,29.89,0.01,Cloudy,N,OVC
2014-01-21 21:00,13,-5,8,81,N,20,24,29.9,0.01,Cloudy,N,OVC
2014-01-21 22:00,12,-7,6,77,N,22,,29.87,0.0,Cloudy / Windy,N,OVC
2014-01-21 23:00,13,-4,6,74,N,18,30,29.83,0.0,Cloudy,N,OVC
2014-01-22 00:00,13,-5,5,71,N,20,26,29.81,0.0,Cloudy,N,OVC
2014-01-22 01:00,13,-6,3,65,N,22,28,29.79,0.0,Cloudy / Windy,N,OVC
2014-01-22 02:00,13,-4,1,59,N,17,28,29.79,0.0,Cloudy,N,OVC
2014-01-22 03:00,12,-8,1,61,N,25,36,29.76,0.0,Cloudy / Windy,N,OVC
2014-01-22 04:00,11,-8,0,61,N,21,30,29.77,0.0,Cloudy / Windy,N,OVC
2014-01-22 05:00,10,-8,-2,58,N,18,31,29.78,0.0,Cloudy,N,OVC
2014-01-22 06:00,9,-11,-3,59,N,21,25,29.79,,Cloudy / Windy,N,OVC
2014-01-22 07:00,9,-8,-4,56,N,15,26,29.8,,Cloudy,N,OVC
2014-01-22 08:00,8,-10,-4,58,NNW,17,30,29.8,,Mostly Cloudy,N,BKN
2014-01-22 09:00,7,-14,-4,61,NNW,24,31,29.8,,Mostly Cloudy / Windy,D,BKN
2014-01-22 10:00,8,-14,-4,58,NNW,28,32,29.8,,Partly Cloudy / Windy,D,SCT
2014-01-22 11:00,10,-11,-4,53,NNW,26,31,29.8,,Partly Cloudy / Windy,D,SCT
2014-01-22 12:00,12,-6,-4,49,NW,20,29,29.79,,Partly Cloudy,D,SCT
2014-01-22 13:00,15,-1,-3,45,NNW,16,22,29.78,,Partly Cloudy,D,SCT
2014-01-22 14:00,16,2,-3,43,NW,14,23,29.8,,Partly Cloudy,D,SCT
2014-01-22 15:00,17,3,-3,41,NW,14,22,29.8,,Fair,D,FEW
2014-01-22 16:00,18,3,-2,41,WNW,17,,29.82,,Fair,D,FEW
2014-01-22 17:00,18,4,-1,44,NW,15,,29.85,,Fair,D,FEW
2014-01-22 18:00,17,1,-2,43,NW,18,,29.87,,Fair,D,FEW
2014-01-22 19:00,16,-1,-2,45,NW,20,26,29.9,,Partly Cloudy,N,SCT
2014-01-22 20:00,15,-2,-2,47,NW,18,25,29.92,,Partly Cloudy,N,SCT
2014-01-22 21:00,13,-4,-3,49,NNW,17,24,29.94,,Partly Cloudy,N,SCT
2014-01-22 22:00,12,-2,-4,49,NNW,12,,29.96,,Fair,N,FEW
2014-01-22 23:00,11,-5,-4,51,NNW,15,22,29.98,,Fair,N,FEW
2014-01-23 00:00,10,-7,-4,53,NW,15,,29.98,,Mostly Cloudy,N,BKN
2014-01-23 01:00,10,-6,-4,53,NW,14,,29.99,,Mostly Cloudy,N,BKN
2014-01-23 02:00,9,-7,-4,56,NW,13,,30.01,,Partly Cloudy,N,SCT
2014-01-23 03:00,9,-4,-5,53,NW,9,,30.03,,Mostly Cloudy,N,BKN
2014-01-23 04:00,9,-2,-3,59,NNW,7,,30.03,,Mostly Cloudy,N,BKN
2014-01-23 05:00,9,-4,-3,59,WNW,9,,30.05,,Cloudy,N,OVC
2014-01-23 06:00,9,-4,-3,59,NW,9,,30.08,,Cloudy,N,OVC
2014-01-23 07:00,9,-4,-3,59,WNW,9,,30.09,,Mostly Cloudy,N,BKN
2014-01-23 08:00,10,-3,-2,58,WNW,9,,30.1,,Partly Cloudy,N,SCT
2014-01-23 09:00,10,-5,-3,56,W,13,,30.11,,Partly Cloudy,D,SCT
2014-01-23 10:00,12,-2,-2,53,W,12,,30.13,,Fair,D,FEW
2014-01-23 11:00,15,-1,0,51,WNW,16,22,30.13,,Partly Cloudy,D,SCT
2014-01-23 12:00,17,4,0,47,W,12,20,30.11,,Partly Cloudy,D,SCT
2014-01-23 13:00,18,3,-1,44,WNW,17,25,30.11,,Partly Cloudy,D,SCT
2014-01-23 14:00,19,6,0,43,W,13,26,30.1,,Partly Cloudy,D,SCT
2014-01-23 15:00,21,6,0,40,W,18,29,30.11,,Partly Cloudy,D,SCT
2014-01-23 16:00,20,7,2,46,WNW,14,22,30.13,,Partly Cloudy,D,SCT
2014-01-23 17:00,20,5,0,42,W,17,26,30.15,,Mostly Cloudy,D,BKN
2014-01-23 18:00,20,4,-1,40,W,21,29,30.18,,Cloudy / Windy,D,OVC
2014-01-23 19:00,20,6,4,50,WNW,15,,30.21,,Mostly Cloudy,N,BKN
2014-01-23 20:00,19,4,4,52,NW,16,,30.23,,Mostly Cloudy,N,BKN
2014-01-23 21:00,18,3,3,52,WNW,17,,30.24,,Fair,N,FEW
2014-01-23 22:00,18,4,3,52,WNW,14,20,30.26,0.01,Fair,N,FEW
2014-01-23 23:00,17,2,3,54,WNW,15,23,30.27,,Fair,N,FEW
2014-01-24 00:00,16,1,2,54,WNW,15,,30.27,,Fair,N,FEW
2014-01-24 01:00,15,-2,1,54,WNW,18,28,30.28,,Fair,N,FEW
2014-01-24 02:00,15,0,0,51,WNW,15,24,30.29,,Fair,N,FEW
2014-01-24 03:00,14,-2,-1,52,WNW,16,22,30.3,,Fair,N,FEW
2014-01-24 04:00,13,-3,-2,51,WNW,15,22,30.29,,Fair,N,FEW
2014-01-24 05:00,13,-3,-2,51,WNW,15,,30.3,,Fair,N,FEW
2014-01-24 06:00,12,-5,-2,53,WNW,17,31,30.32,,Fair,N,FEW
2014-01-24 07:00,12,-5,-2,53,WNW,17,24,30.34,,Fair,N,FEW
2014-01-24 08:00,11,-6,-4,51,WNW,16,26,30.36,,Fair,N,FEW
2014-01-24 09:00,13,-5,0,56,NW,20,28,30.36,,Fair,D,FEW
2014-01-24 10:00,12,-4,-4,49,NW,15,,30.37,,Fair,D,FEW
2014-01-24 11:00,15,-1,-2,47,WNW,16,,30.36,,Fair,D,FEW
2014-01-24 12:00,16,1,-2,45,WNW,15,,30.33,,Fair,D,FEW
2014-01-24 13:00,17,3,-3,41,NW,14,20,30.29,,Fair,D,FEW
2014-01-24 14:00,18,11,-6,35,W,5,,30.26,,Fair,D,FEW
2014-01-24 15:00,19,8,-5,34,W,9,,30.23,,Fair,D,FEW
2014-01-24 16:00,19,6,-7,31,WSW,13,,30.23,,Fair,D,FEW
2014-01-24 17:00,18,5,-5,36,SW,12,,30.2,,Partly Cloudy,D,SCT
2014-01-24 18:00,18,5,-2,41,SW,13,,30.2,,Partly Cloudy,D,SCT
2014-01-24 19:00,17,2,-1,45,SW,16,23,30.21,,Mostly Cloudy,N,BKN
2014-01-24 20:00,17,2,-1,45,SW,16,,30.19,,Mostly Cloudy,N,BKN
2014-01-24 21:00,17,1,-2,43,WSW,17,24,30.18,,Mostly Cloudy,N,BKN
2014-01-24 22:00,17,4,-2,43,SSW,12,20,30.14,,Mostly Cloudy,N,BKN
2014-01-24 23:00,18,4,0,45,SW,14,22,30.12,,Mostly Cloudy,N,BKN
2014-01-25 00:00,19,6,0,43,SW,13,20,30.08,,Cloudy,N,OVC
2014-01-25 01:00,19,5,1,46,SSW,15,23,30.03,,Cloudy,N,OVC
2014-01-25 02:00,19,5,1,46,SSW,15,23,30.0,,Cloudy,N,OVC
2014-01-25 03:00,20,4,2,46,SSW,22,29,29.97,,Cloudy / Windy,N,OVC
2014-01-25 04:00,20,6,3,48,SSW,16,26,29.92,,Mostly Cloudy,N,BKN
2014-01-25 05:00,21,9,2,44,SSW,13,25,29.88,,Partly Cloudy,N,SCT
2014-01-25 06:00,21,7,4,48,SSW,17,24,29.84,,Mostly Cloudy,N,BKN
2014-01-25 07:00,22,9,3,44,SSW,15,23,29.82,,Mostly Cloudy,N,BKN
2014-01-25 08:00,22,10,4,46,SSW,13,22,29.79,,Mostly Cloudy,N,BKN
2014-01-25 09:00,23,10,6,48,SSW,15,23,29.75,,Mostly Cloudy,D,BKN
2014-01-25 10:00,25,11,6,45,SSW,18,24,29.72,,Cloudy,D,OVC
2014-01-25 11:00,26,16,7,44,SSW,10,22,29.68,,Cloudy,D,OVC
2014-01-25 12:00,27,17,8,45,SW,12,21,29.61,,Cloudy,D,OVC
2014-01-25 13:00,27,15,7,43,SW,16,26,29.55,,Cloudy,D,OVC
2014-01-25 14:00,27,16,14,58,SSW,14,24,29.5,0.0,Cloudy,D,OVC
2014-01-25 15:00,26,14,19,75,SSW,15,18,29.48,0.0,Cloudy,D,OVC
2014-01-25 16:00,26,14,20,78,SW,15,22,29.45,0.0,Cloudy,D,OVC
2014-01-25 17:00,25,14,19,78,SW,13,24,29.44,0.01,Cloudy,D,OVC
2014-01-25 18:00,25,14,20,81,SW,13,17,29.44,0.01,Cloudy,D,OVC
2014-01-25 19:00,25,13,17,72,WSW,15,22,29.45,0.0,Mostly Cloudy,N,BKN
2014-01-25 20:00,25,14,17,72,WSW,13,24,29.45,,Mostly Cloudy,N,BKN
2014-01-25 21:00,25,13,16,69,WSW,14,23,29.44,,Mostly Cloudy,N,BKN
2014-01-25 22:00,25,14,15,66,WSW,12,,29.44,,Partly Cloudy,N,SCT
2014-01-25 23:00,25,15,15,66,WSW,10,20,29.44,,Partly Cloudy,N,SCT
2014-01-26 00:00,25,13,15,66,WSW,14,18,29.44,,Partly Cloudy,N,SCT
2014-01-26 01:00,25,14,15,66,W,12,23,29.47,,Partly Cloudy,N,SCT
2014-01-26 02:00,24,11,13,62,WNW,17,23,29.53,,Fair,N,CLR
2014-01-26 03:00,23,10,6,48,WNW,15,25,29.59,,Fair,N,FEW
2014-01-26 04:00,22,5,-1,37,WNW,25,36,29.65,,Partly Cloudy / Windy,N,SCT
2014-01-26 05:00,20,4,0,42,WNW,22,35,29.69,,Fair / Windy,N,FEW
2014-01-26 06:00,19,3,0,43,WNW,20,28,29.72,,Fair,N,FEW
2014-01-26 07:00,18,1,-1,44,W,22,28,29.77,,Fair / Windy,N,FEW
2014-01-26 08:00,18,5,-3,40,W,13,22,29.83,,Fair,N,FEW
2014-01-26 09:00,19,3,-2,40,WNW,21,31,29.86,,Fair / Windy,D,FEW
2014-01-26 10:00,19,4,-2,40,WNW,17,22,29.87,,Fair,D,FEW
2014-01-26 11:00,20,8,-3,37,W,12,22,29.88,,Fair,D,FEW
2014-01-26 12:00,21,9,-3,35,WSW,13,,29.85,,Fair,D,FEW
2014-01-26 13:00,21,8,-3,35,W,14,20,29.83,,Mostly Cloudy,D,BKN
2014-01-26 14:00,21,9,-1,38,SW,13,21,29.83,,Mostly Cloudy,D,BKN
2014-01-26 15:00,21,9,2,44,SW,13,,29.86,0.0,Cloudy,D,OVC
2014-01-26 16:00,20,10,10,65,SW,8,,29.85,0.0,Mostly Cloudy,D,BKN
2014-01-26 17:00,22,13,7,53,SSW,7,,29.82,0.0,Mostly Cloudy,D,BKN
2014-01-26 18:00,24,14,8,51,SSW,10,16,29.84,,Mostly Cloudy,D,BKN
2014-01-26 19:00,25,16,10,53,SSW,9,,29.83,,Mostly Cloudy,N,BKN
